timestamp,distance_to_obstacle_m
70.180795,0.3070
70.280718,0.3070
70.380813,0.3070
70.480809,0.3070
70.580816,0.3070
70.680610,0.3070
70.780796,0.3140
70.880615,0.3070
70.980798,0.3070
71.080600,0.3070
71.180895,0.3070
71.280897,0.3070
71.380799,0.3070
71.481038,0.3070
71.580754,0.3070
71.680889,0.3070
71.780766,1.6940
71.881006,2.4360
71.980688,2.4360
72.080809,0.3870
72.180619,0.3070
72.280819,0.3070
72.380705,0.3750
72.480802,0.3070
72.580780,0.3070
72.680763,0.3070
72.780728,0.9620
72.880756,0.3070
72.980800,0.3890
73.080798,0.3890
73.180735,1.9120
73.280719,0.3070
73.380832,0.3070
73.480731,0.3070
73.580686,0.3070
73.680801,0.3070
73.780789,0.3070
73.880686,0.3070
73.980590,0.3070
74.080690,0.3070
74.180801,1.6960
74.280795,0.3140
74.380761,1.6620
74.481485,1.6580
74.580683,1.6580
74.680553,0.3070
74.780748,0.3070
74.880677,1.7760
74.980682,0.3070
75.080761,0.3070
75.180683,0.3070
75.280602,0.3070
75.380670,0.3070
75.480697,0.3070
75.580705,0.3070
75.680562,0.3070
75.780679,0.3070
75.880733,0.3070
75.980743,0.3070
76.080775,0.3140
76.180697,0.3070
76.280689,0.3070
76.380635,0.3070
76.480773,0.3070
76.580563,0.3200
76.680689,0.3080
76.780711,1.6920
76.880687,1.6920
76.980679,0.4500
77.080686,0.4220
77.180680,0.3070
77.280963,0.4800
77.380769,0.3120
77.480611,0.3120
77.581106,0.3170
77.680708,1.7000
77.781250,nan
77.881979,0.3070
77.981915,0.3070
78.081177,0.3070
78.180755,0.3070
78.281866,0.3180
78.380979,0.3070
78.480861,0.3070
78.580878,1.0880
78.680681,0.3070
78.780827,0.3070
78.880730,0.3070
78.980718,2.7360
79.080725,1.6560
79.180748,1.6600
79.280771,1.6600
79.380786,0.3070
79.480703,0.3070
79.580813,0.3120
79.680996,0.3070
79.780794,0.3070
79.880719,0.3750
79.980756,0.3750
80.080849,0.3150
80.180617,0.3070
80.280777,0.3070
80.380781,0.3070
80.480797,0.3150
80.580596,0.3070
80.680797,1.1040
80.780767,0.3070
80.880712,0.3070
80.980817,0.3070
81.080803,1.6600
81.180767,0.3070
81.280748,0.3070
81.381997,0.3070
81.480740,0.3010
81.580720,1.7040
81.680786,nan
81.780799,0.3070
81.880737,0.3110
81.980723,0.3110
82.080787,0.3310
82.180826,0.3070
82.280688,0.3070
82.380542,0.3160
82.480804,0.3160
82.580608,0.3090
82.680843,0.3070
82.780583,0.3070
82.880910,0.3070
82.980833,0.3230
83.080726,0.3070
83.180819,0.3070
83.280787,0.3070
83.380925,0.3070
83.480660,0.3070
83.580723,0.3100
83.680712,0.3100
83.780752,0.3100
83.880719,0.3100
83.980718,0.4620
84.080716,nan
84.180726,0.3690
84.280715,0.3080
84.380613,0.3080
84.480747,0.3070
84.580881,0.4780
84.680759,0.9800
84.780714,0.3070
84.880750,0.3070
84.980797,0.9720
85.080794,0.3070
85.180676,0.3070
85.280718,0.3170
85.380819,0.3170
85.480787,0.3090
85.580818,0.3240
85.680815,0.3070
85.780739,0.5600
85.880672,0.5600
85.980795,0.4040
86.080794,0.3950
86.180791,1.6640
86.280970,1.6640
86.380804,1.0860
86.480800,0.4010
86.580840,0.3760
86.680851,0.3070
86.780817,0.4450
86.880811,0.4450
86.980785,1.7000
87.080767,0.3070
87.180753,0.3090
87.280728,1.0900
87.380756,1.0900
87.480822,0.4560
87.580875,0.5600
87.680772,0.3070
87.780818,0.3070
87.880823,0.3070
87.980687,0.4420
88.080806,0.3090
88.180628,0.3070
88.280770,0.3120
88.380812,0.3120
88.480812,0.4050
88.580580,0.3440
88.680673,0.3410
88.780697,0.3180
88.880813,0.3180
88.980788,0.3100
89.080820,1.6980
89.180766,0.3070
89.280704,0.3070
89.380827,1.7060
89.480877,0.3140
89.580739,0.3100
89.680871,0.3410
89.780836,0.3410
89.880740,0.7920
89.980813,0.3070
90.080785,0.3190
90.180788,0.3070
90.280786,0.3070
90.380811,0.3310
90.480739,0.3070
90.580799,0.3070
90.680775,2.3080
90.780819,2.3080
90.880737,1.7020
90.980742,0.3070
91.080721,0.5620
91.180800,0.3070
91.280638,0.3070
91.380803,0.3310
91.480664,0.3070
91.580765,0.3070
91.680751,0.3070
91.780617,0.3070
91.880774,0.3080
91.980771,0.3220
92.082587,0.3060
92.180744,0.3950
92.280777,0.3950
92.380993,1.0660
92.480769,1.8960
92.580776,0.3070
92.680794,0.3070
92.780793,0.3670
92.880844,0.3070
92.980804,0.3070
93.080786,1.7680
93.180751,0.3420
93.280735,0.3420
93.380762,0.4670
93.480744,0.4670
93.580735,2.7360
93.680798,nan
93.780782,nan
93.880718,nan
93.980784,0.3070
94.080726,0.3070
94.180670,0.3070
94.280790,0.3070
94.380776,0.3110
94.480756,1.6600
94.580925,0.3070
94.680750,0.3070
94.780697,0.3070
94.880625,0.3090
94.980733,0.3410
95.080715,0.3410
95.180784,2.8240
95.280777,2.8240
95.380733,0.3090
95.480754,1.9500
95.582349,0.3070
95.682452,0.3070
95.780777,0.3070
95.880770,0.3070
95.980771,0.3070
96.080797,0.4810
96.180786,0.4810
96.280738,0.3070
96.380681,0.3070
96.480663,0.3150
96.580735,0.3070
96.680573,0.3070
96.780530,0.6920
96.880597,0.3070
96.980674,0.3070
97.080697,0.3070
97.180556,0.3070
97.280678,0.3110
97.380553,0.3590
97.480733,0.3070
97.580579,0.3100
97.681542,0.3100
97.781534,0.3260
97.880892,0.3070
97.980685,0.3070
98.081034,0.3070
98.180687,0.3070
98.280683,0.3070
98.380880,0.3070
98.480599,0.3070
98.581360,0.3070
98.681251,0.3070
98.781210,0.3070
98.880821,1.7600
98.982277,0.9940
99.080757,2.8720
99.180694,2.8720
99.280921,0.3070
99.380876,0.3120
99.481044,0.3140
99.580862,0.3070
99.680598,0.3070
99.780740,0.3070
99.880778,0.3190
99.980787,2.2480
100.080763,2.2480
100.180785,0.3130
100.280787,1.7640
100.380741,0.3320
100.480729,0.3080
100.580928,0.3080
100.680788,0.3090
100.780840,1.7620
100.880792,1.7960
100.980773,1.8360
101.080755,0.3130
101.180830,0.3130
101.280726,0.3090
101.380706,0.3110
101.480737,0.3090
101.580751,0.3450
101.680744,0.3450
101.780760,1.9540
101.880744,0.3140
101.980758,0.3100
102.080534,0.3100
102.180737,0.3100
102.280747,0.3900
102.380719,0.3190
102.480746,2.3720
102.580753,0.3160
102.680929,0.3160
102.780777,0.3080
102.880831,0.3810
102.980591,0.3090
103.080808,0.3090
103.181045,0.3110
103.280770,0.3060
