timestamp,ttc_value_s,risk_level
89.580739,7.5120,SAFE
89.680871,7.5349,SAFE
89.780836,7.5614,SAFE
89.880740,7.5912,SAFE
89.980813,7.6239,SAFE
90.080785,7.6596,SAFE
90.180788,7.6979,SAFE
90.280786,7.7388,SAFE
90.380811,7.7820,SAFE
90.480739,7.8274,SAFE
90.580799,7.8750,SAFE
90.680775,7.9245,SAFE
90.780819,7.9245,SAFE
90.880737,7.9245,SAFE
90.980742,7.9245,SAFE
91.080721,7.9245,SAFE
91.180800,7.9245,SAFE
91.280638,7.9245,SAFE
91.380803,7.9245,SAFE
91.480664,7.9245,SAFE
91.580765,7.9245,SAFE
91.680751,7.9245,SAFE
91.780617,105.6167,SAFE
91.880774,105.7167,SAFE
91.980771,105.8167,SAFE
92.082587,105.9167,SAFE
92.180744,106.0167,SAFE
92.280777,106.1167,SAFE
92.380993,106.2167,SAFE
92.480769,106.3167,SAFE
92.580776,106.4167,SAFE
92.680794,106.5167,SAFE
92.780793,106.6167,SAFE
92.880844,106.7167,SAFE
92.980804,106.8167,SAFE
93.080786,106.9167,SAFE
93.180751,106.9167,SAFE
93.280735,106.9167,SAFE
93.380762,106.9167,SAFE
93.480744,106.9167,SAFE
93.580735,106.9167,SAFE
93.680798,106.9167,SAFE
93.780782,106.9167,SAFE
93.880718,106.9167,SAFE
93.980784,106.9167,SAFE
94.080726,106.9167,SAFE
94.180670,106.9167,SAFE
94.280790,106.9167,SAFE
94.380776,106.9167,SAFE
94.480756,106.9167,SAFE
94.580925,106.9167,SAFE
94.680750,106.9167,SAFE
94.780697,107.1167,SAFE
94.880625,107.2167,SAFE
94.980733,107.3167,SAFE
95.080715,107.4167,SAFE
95.180784,107.5167,SAFE
95.280777,107.5167,SAFE
95.380733,107.5167,SAFE
95.480754,107.5167,SAFE
95.582349,107.5167,SAFE
95.682452,107.5167,SAFE
95.780777,107.5167,SAFE
95.880770,107.5167,SAFE
95.980771,107.5167,SAFE
96.080797,107.5167,SAFE
96.180786,107.5167,SAFE
96.280738,107.5167,SAFE
96.380681,107.5167,SAFE
96.480663,107.5167,SAFE
96.580735,107.5167,SAFE
96.680573,107.5167,SAFE
96.780530,107.5167,SAFE
96.880597,7.8884,SAFE
96.980674,7.9854,SAFE
97.080697,8.0825,SAFE
97.180556,8.1797,SAFE
97.280678,8.2769,SAFE
97.380553,8.3742,SAFE
97.480733,8.4715,SAFE
97.580579,8.5690,SAFE
97.681542,8.6664,SAFE
97.781534,8.7640,SAFE
97.880892,8.8616,SAFE
97.980685,8.9592,SAFE
98.081034,9.0569,SAFE
98.180687,9.1547,SAFE
98.280683,9.2525,SAFE
98.380880,9.3503,SAFE
98.480599,9.4482,SAFE
98.581360,9.5462,SAFE
98.681251,9.6442,SAFE
98.781210,9.7422,SAFE
98.880821,9.8403,SAFE
98.982277,9.9384,SAFE
99.080757,10.0365,SAFE
99.180694,10.1347,SAFE
99.280921,10.2329,SAFE
99.380876,10.3312,SAFE
99.481044,10.4295,SAFE
99.580862,10.5278,SAFE
99.680598,10.6262,SAFE
99.780740,10.7245,SAFE
99.880778,10.8230,SAFE
99.980787,10.9214,SAFE
100.080763,11.0199,SAFE
100.180785,11.1184,SAFE
100.280787,11.2169,SAFE
100.380741,11.3155,SAFE
100.480729,11.4141,SAFE
100.580928,11.5127,SAFE
100.680788,11.6113,SAFE
100.780840,11.6113,SAFE
100.880792,11.6113,SAFE
100.980773,11.6113,SAFE
101.080755,11.6113,SAFE
101.180830,11.6113,SAFE
101.280726,11.6113,SAFE
101.380706,11.6113,SAFE
101.480737,11.6113,SAFE
101.580751,11.6113,SAFE
101.680744,11.6113,SAFE
101.780760,11.6113,SAFE
101.880744,11.6113,SAFE
101.980758,11.6113,SAFE
102.080534,111.7167,SAFE
102.180737,111.8167,SAFE
102.280747,111.9167,SAFE
102.380719,112.0167,SAFE
102.480746,112.1167,SAFE
102.580753,112.2167,SAFE
102.680929,112.3167,SAFE
102.780777,112.4167,SAFE
102.880831,112.5167,SAFE
102.980591,112.6167,SAFE
103.080808,112.7167,SAFE
103.181045,112.8167,SAFE
103.280770,112.9167,SAFE
103.380511,113.0167,SAFE
103.480781,113.1167,SAFE
103.580533,113.2167,SAFE
103.680789,113.3167,SAFE
103.780637,113.4167,SAFE
103.880814,113.5167,SAFE
103.980828,113.6167,SAFE
104.082662,113.6167,SAFE
104.180778,113.6167,SAFE
104.280788,113.6167,SAFE
104.380946,113.6167,SAFE
104.480661,113.6167,SAFE
104.580762,113.6167,SAFE
104.680784,113.6167,SAFE
104.780813,113.6167,SAFE
104.880625,113.6167,SAFE
104.980694,113.6167,SAFE
105.080620,113.6167,SAFE
105.180811,113.8167,SAFE
105.280677,113.9167,SAFE
105.380892,114.0167,SAFE
105.480735,114.1167,SAFE
105.580790,114.2167,SAFE
105.680616,114.3167,SAFE
105.780776,114.4167,SAFE
105.880622,114.5167,SAFE
105.980744,114.6167,SAFE
106.080973,114.7167,SAFE
106.180817,114.8167,SAFE
106.280788,114.9167,SAFE
106.380744,112.4199,SAFE
106.480736,78.6313,SAFE
106.580776,60.5664,SAFE
106.680729,49.3426,SAFE
106.780707,41.7076,SAFE
106.880805,36.1888,SAFE
106.980585,32.0222,SAFE
107.080786,28.7721,SAFE
107.180600,28.7721,SAFE
107.281046,28.7721,SAFE
107.380747,28.7721,SAFE
107.480741,28.7721,SAFE
107.580657,28.7721,SAFE
107.680736,28.7721,SAFE
107.780901,28.7721,SAFE
107.880642,115.9167,SAFE
107.980739,116.0167,SAFE
108.080740,116.1167,SAFE
108.180752,116.2167,SAFE
108.280741,116.3167,SAFE
108.380846,116.4167,SAFE
108.480600,116.5167,SAFE
108.580756,116.6167,SAFE
108.680766,116.7167,SAFE
108.780746,116.8167,SAFE
108.880737,116.9167,SAFE
108.980820,117.0167,SAFE
109.080639,117.1167,SAFE
109.180919,117.2167,SAFE
109.280633,117.3167,SAFE
109.380809,117.4167,SAFE
109.480966,117.5167,SAFE
109.580809,117.6167,SAFE
109.680773,117.7167,SAFE
109.780798,117.8167,SAFE
109.880781,117.9167,SAFE
109.980749,118.0167,SAFE
110.080770,118.1167,SAFE
110.180802,118.2167,SAFE
110.280807,118.3167,SAFE
110.380821,118.4167,SAFE
110.480736,118.5167,SAFE
110.580730,118.6167,SAFE
110.680743,118.7167,SAFE
110.780777,118.8167,SAFE
110.880725,118.9167,SAFE
110.980795,119.0167,SAFE
111.080763,119.1167,SAFE
111.180907,119.2167,SAFE
111.280783,119.3167,SAFE
111.380826,119.4167,SAFE
111.480739,119.5167,SAFE
111.580755,119.6167,SAFE
111.680741,119.7167,SAFE
111.780752,119.8167,SAFE
111.880738,119.9167,SAFE
111.980805,120.0167,SAFE
112.080763,120.1167,SAFE
112.180736,120.2167,SAFE
112.280800,120.3167,SAFE
112.380810,120.4167,SAFE
112.480767,120.5167,SAFE
112.580834,120.6167,SAFE
112.680786,120.7167,SAFE
112.780761,120.8167,SAFE
112.882573,120.9167,SAFE
112.980888,121.0167,SAFE
113.080743,121.1167,SAFE
113.180774,121.2167,SAFE
113.280630,121.3167,SAFE
113.380814,121.4167,SAFE
113.480742,121.5167,SAFE
113.580828,121.6167,SAFE
113.681025,121.7167,SAFE
113.780859,121.8167,SAFE
113.880810,121.9167,SAFE
113.980772,122.0167,SAFE
114.080756,122.1167,SAFE
114.180736,122.2167,SAFE
114.280853,122.3167,SAFE
114.380831,122.4167,SAFE
114.480626,122.5167,SAFE
114.580763,122.6167,SAFE
114.680577,122.7167,SAFE
114.780764,122.8167,SAFE
114.880654,122.9167,SAFE
114.980669,123.0167,SAFE
115.080672,123.1167,SAFE
115.180835,123.2167,SAFE
115.280725,123.3167,SAFE
115.381063,123.4167,SAFE
115.480725,123.5167,SAFE
115.580741,123.6167,SAFE
115.680729,123.7167,SAFE
115.780668,123.8167,SAFE
115.880671,123.9167,SAFE
115.980726,124.0167,SAFE
116.080960,124.1167,SAFE
116.180745,124.2167,SAFE
116.280607,124.3167,SAFE
116.380674,124.4167,SAFE
116.480765,124.5167,SAFE
116.580759,124.6167,SAFE
116.680732,124.7167,SAFE
116.780728,124.8167,SAFE
116.880743,124.9167,SAFE
116.980733,125.0167,SAFE
117.080680,125.1167,SAFE
117.180635,125.2167,SAFE
117.280676,125.3167,SAFE
117.380697,125.4167,SAFE
117.480750,125.5167,SAFE
117.580697,125.6167,SAFE
117.680694,125.7167,SAFE
117.780572,125.8167,SAFE
117.880738,125.9167,SAFE
117.980554,126.0167,SAFE
118.080837,126.1167,SAFE
118.180705,126.2167,SAFE
118.280677,126.3167,SAFE
118.380522,126.4167,SAFE
118.480829,126.5167,SAFE
118.580696,126.6167,SAFE
118.680681,126.7167,SAFE
118.780532,126.8167,SAFE
118.881859,126.9167,SAFE
118.980677,127.0167,SAFE
119.081138,127.1167,SAFE
119.180684,127.2167,SAFE
119.282154,127.3167,SAFE
119.380872,127.4167,SAFE
119.483581,127.5167,SAFE
119.581028,127.6167,SAFE
119.681505,127.7167,SAFE
119.781474,127.8167,SAFE
119.880586,127.9167,SAFE
119.981848,128.0167,SAFE
120.082248,128.1167,SAFE
