timestamp,displacement_m,velocity_ms,acceleration_ms2
58.325390,0.010284,-0.130038,-0.003709
58.425377,-0.002772,-0.130067,0.000355
58.525571,-0.015753,-0.129967,-0.000997
58.625302,-0.028756,-0.130267,-0.003950
58.725366,-0.041780,-0.130756,-0.003737
58.825411,-0.054921,-0.131015,-0.000187
58.925390,-0.067986,-0.130794,-0.001071
59.025332,-0.081070,-0.131229,-0.004114
59.125679,-0.094269,-0.131618,-0.001491
59.225313,-0.107391,-0.131527,-0.000146
59.325338,-0.120530,-0.131647,-0.003944
59.425257,-0.133713,-0.132316,-0.003301
59.525264,-0.146983,-0.132307,0.001702
59.625256,-0.160174,-0.131975,0.000979
59.725282,-0.173381,-0.132111,-0.003934
59.825310,-0.186603,-0.132762,-0.004424
59.925313,-0.199937,-0.132996,0.000635
60.025217,-0.213190,-0.132635,0.001554
60.125261,-0.226457,-0.132685,-0.002623
60.225307,-0.239739,-0.133160,-0.003927
60.325568,-0.253130,-0.133472,0.000940
60.425351,-0.266439,-0.132972,-0.002402
60.525844,-0.279761,-0.133953,-0.006448
60.625289,-0.293221,-0.134261,0.002367
60.725514,-0.306569,-0.133480,0.003190
60.825378,-0.319929,-0.133623,-0.004014
60.925571,-0.333301,-0.134283,-0.004283
61.025337,-0.346780,-0.134479,0.001423
61.125410,-0.360175,-0.133999,0.001903
61.225350,-0.373582,-0.134098,-0.002560
61.325439,-0.386999,-0.134511,-0.002251
61.425632,-0.400522,-0.134549,-0.000462
61.525820,-0.413960,-0.134603,-0.001580
61.625380,-0.427408,-0.134865,-0.002942
61.725330,-0.440867,-0.135190,-0.002242
61.825495,-0.454462,-0.135313,0.001272
61.925406,-0.467940,-0.134936,0.001291
62.025331,-0.481427,-0.135056,-0.002611
62.125201,-0.494923,-0.135457,-0.001929
62.225363,-0.508523,-0.135441,0.001248
62.325386,-0.522037,-0.135207,-0.001097
62.425324,-0.535559,-0.135661,-0.001986
62.525497,-0.549184,-0.135605,0.000909
62.625639,-0.562723,-0.135479,0.338924
62.725423,-0.576270,-0.067845,0.678503
62.825312,-0.576270,0.000000,0.339231
62.925420,-0.576270,0.000000,0.000000
63.025350,-0.576270,0.000000,0.000000
63.125376,-0.576270,0.000000,0.000000
63.225400,-0.576270,0.000000,6.000000
63.325443,-0.576270,0.800000,6.000000
63.425354,0.301687,0.800000,-6.000000
63.525313,0.299748,-0.009696,-6.000000
63.625267,0.299748,0.000000,0.048480
63.725323,0.299748,0.000000,-0.098350
63.825329,0.299748,-0.019676,-0.147122
63.925249,0.295815,-0.029414,-0.002849
64.025508,0.293860,-0.020247,0.043491
64.125713,0.291756,-0.020695,-0.001003
64.225376,0.289724,-0.020447,0.001578
64.325356,0.287674,-0.020380,-0.000544
64.425400,0.285648,-0.020556,-0.002849
64.525435,0.283561,-0.020950,-0.002879
64.625455,0.281456,-0.021132,-0.003030
64.725485,0.279334,-0.021556,-0.003013
64.825368,0.277147,-0.021734,-0.000550
64.925385,0.274989,-0.021666,0.000553
65.025387,0.272813,-0.021623,-0.000589
65.125357,0.270665,-0.021784,-0.002751
65.225482,0.268455,-0.022174,-0.005088
65.325520,0.266227,-0.022802,-0.002964
65.425544,0.263893,-0.022767,0.002167
65.525367,0.261677,-0.022369,0.056596
65.626483,0.259398,-0.011394,0.111843
65.725374,0.259398,0.000000,0.057288
65.825382,0.259398,0.000000,6.000000
65.925486,0.259398,0.800000,6.000000
66.025293,1.014662,0.800000,-6.000000
66.125681,1.006134,-0.118090,-6.000000
66.225349,0.991037,-0.179920,-0.572849
66.325397,0.970202,-0.232497,-0.488244
66.425404,0.944525,-0.277595,-0.412741
66.525355,0.914694,-0.315028,-0.336436
66.625346,0.881538,-0.344863,-0.271205
66.725412,0.845702,-0.369284,-0.220328
66.825311,0.807694,-0.388921,-0.176333
