timestamp,ttc_value_s,risk_level
91.675001,9.2035,SAFE
91.775014,9.2035,SAFE
91.875139,9.2035,SAFE
91.975050,9.2035,SAFE
92.075062,9.2035,SAFE
92.175357,9.2035,SAFE
92.274986,9.2035,SAFE
92.375008,9.2035,SAFE
92.474998,9.2035,SAFE
92.575045,9.2035,SAFE
92.675199,9.2035,SAFE
92.775013,9.2035,SAFE
92.875057,9.2035,SAFE
92.974978,9.2035,SAFE
93.075025,9.2035,SAFE
93.175032,9.2035,SAFE
93.275177,9.2035,SAFE
93.375036,9.2035,SAFE
93.475005,9.2035,SAFE
93.575044,9.2035,SAFE
93.675012,9.2035,SAFE
93.775028,9.2035,SAFE
93.875174,9.2035,SAFE
93.975129,9.2035,SAFE
94.075033,9.2035,SAFE
94.175052,9.2035,SAFE
94.275057,9.2035,SAFE
94.375016,9.2035,SAFE
94.476384,9.2035,SAFE
94.575026,9.2035,SAFE
94.675146,9.2035,SAFE
94.775133,9.2035,SAFE
94.875035,9.2035,SAFE
94.975015,9.2035,SAFE
95.075014,9.2035,SAFE
95.175068,9.2035,SAFE
95.275010,9.2035,SAFE
95.375030,9.2035,SAFE
95.475245,9.2035,SAFE
95.574967,9.2035,SAFE
95.674971,9.2035,SAFE
95.774992,9.2035,SAFE
95.875018,9.2035,SAFE
95.975226,9.2035,SAFE
96.075052,9.2035,SAFE
96.175031,9.2035,SAFE
96.275054,9.2035,SAFE
96.375010,9.2035,SAFE
96.475011,9.2035,SAFE
96.576316,9.2035,SAFE
96.675041,9.2035,SAFE
96.775003,9.2035,SAFE
96.875112,9.2035,SAFE
96.975008,9.2035,SAFE
97.075008,9.2035,SAFE
97.175300,9.2035,SAFE
97.275285,9.2035,SAFE
97.375133,9.2035,SAFE
97.475152,9.2035,SAFE
97.575154,9.2035,SAFE
97.675040,9.2035,SAFE
97.774972,9.2035,SAFE
97.875023,9.2035,SAFE
97.975023,9.2035,SAFE
98.074968,9.2035,SAFE
98.174968,5.0658,SAFE
98.275007,5.0658,SAFE
98.375043,5.0658,SAFE
98.475048,5.0658,SAFE
98.575020,5.0658,SAFE
98.675020,5.0658,SAFE
98.775135,5.0658,SAFE
98.875023,5.0658,SAFE
98.975088,5.0658,SAFE
99.075138,5.0658,SAFE
99.175112,5.0658,SAFE
99.275134,5.0658,SAFE
99.375015,5.0658,SAFE
99.475182,5.0658,SAFE
99.574918,5.0658,SAFE
99.675014,5.0658,SAFE
99.774916,5.0658,SAFE
99.875025,5.0658,SAFE
99.974951,5.0658,SAFE
100.074948,5.0658,SAFE
100.175044,5.0658,SAFE
100.274974,5.0658,SAFE
100.374965,5.0658,SAFE
100.474944,5.0658,SAFE
100.574921,5.0658,SAFE
100.674961,5.0658,SAFE
100.774983,5.0658,SAFE
100.874988,5.0658,SAFE
100.974977,5.0658,SAFE
101.074976,5.0658,SAFE
101.175022,5.0658,SAFE
101.275014,5.0658,SAFE
101.375008,5.0658,SAFE
101.475005,5.0658,SAFE
101.575207,5.0658,SAFE
101.674999,5.0658,SAFE
101.775179,5.0658,SAFE
101.875134,5.0658,SAFE
101.975020,5.0658,SAFE
102.075002,5.0658,SAFE
102.175013,5.0658,SAFE
102.275030,5.0658,SAFE
102.375008,5.0658,SAFE
102.475181,5.0658,SAFE
102.574974,5.0658,SAFE
102.675005,5.0658,SAFE
102.775116,5.0658,SAFE
102.874975,5.0658,SAFE
102.974957,5.0658,SAFE
103.074991,5.0658,SAFE
103.174963,5.0658,SAFE
103.274909,5.0658,SAFE
103.374932,5.0658,SAFE
103.474989,5.0658,SAFE
103.574980,5.0658,SAFE
103.674941,5.0658,SAFE
103.774921,5.0658,SAFE
103.874922,5.0658,SAFE
103.975147,5.0658,SAFE
104.074901,5.0658,SAFE
104.174905,5.0658,SAFE
104.274907,5.0658,SAFE
104.374919,5.0658,SAFE
104.474900,5.0658,SAFE
104.574945,5.0658,SAFE
104.674919,5.0658,SAFE
104.775162,5.0658,SAFE
104.874899,5.0658,SAFE
104.974897,5.0658,SAFE
105.074981,5.0658,SAFE
105.174896,5.0658,SAFE
105.274905,5.0658,SAFE
105.374923,5.0658,SAFE
105.474905,5.0658,SAFE
105.575168,5.0658,SAFE
105.675024,5.0658,SAFE
105.775331,5.0658,SAFE
105.879864,5.0658,SAFE
105.975337,5.0658,SAFE
106.075149,5.0658,SAFE
106.175653,5.0658,SAFE
106.275810,5.0658,SAFE
106.375997,5.0658,SAFE
106.475232,5.0658,SAFE
106.576080,5.0658,SAFE
106.676142,5.0658,SAFE
106.774895,5.0658,SAFE
106.875084,5.0658,SAFE
106.975160,5.0658,SAFE
107.075292,5.0658,SAFE
107.175454,5.0658,SAFE
107.275051,5.0658,SAFE
107.375078,5.0658,SAFE
107.475040,5.0658,SAFE
107.575018,5.0658,SAFE
107.675034,5.0658,SAFE
107.775011,5.0658,SAFE
107.875019,5.0658,SAFE
107.974950,5.0658,SAFE
108.075026,5.0658,SAFE
108.174950,5.0658,SAFE
108.275023,5.0658,SAFE
108.375020,5.0658,SAFE
108.475233,5.0658,SAFE
108.575053,5.0658,SAFE
108.675050,5.0658,SAFE
108.774963,5.0658,SAFE
108.874941,5.0658,SAFE
108.974956,5.0658,SAFE
109.074956,5.0658,SAFE
109.174981,5.0658,SAFE
109.274964,5.0658,SAFE
109.375008,5.0658,SAFE
109.474888,5.0658,SAFE
109.575047,5.0658,SAFE
109.675025,5.0658,SAFE
109.774956,5.0658,SAFE
109.875003,5.0658,SAFE
109.975994,5.0658,SAFE
110.075038,5.0658,SAFE
110.175057,5.0658,SAFE
110.274990,5.0658,SAFE
110.375041,5.0658,SAFE
110.474965,5.0658,SAFE
110.574961,5.0658,SAFE
110.674973,5.0658,SAFE
110.774984,5.0658,SAFE
110.874911,5.0658,SAFE
110.975003,5.0658,SAFE
111.074972,5.0658,SAFE
111.174999,5.0658,SAFE
111.274959,5.0658,SAFE
111.374899,5.0658,SAFE
111.475023,5.0658,SAFE
111.575027,5.0658,SAFE
111.675153,5.0658,SAFE
111.775039,5.0658,SAFE
111.874954,5.0658,SAFE
111.974962,5.0658,SAFE
112.074976,5.0658,SAFE
112.175056,5.0658,SAFE
112.275156,5.0658,SAFE
112.375004,5.0658,SAFE
112.475012,5.0658,SAFE
112.574987,5.0588,SAFE
112.675070,5.0586,SAFE
112.775019,5.0584,SAFE
112.875058,5.0582,SAFE
112.975101,5.0580,SAFE
113.075002,5.0577,SAFE
113.175022,5.0575,SAFE
113.275019,5.0573,SAFE
113.374982,5.0571,SAFE
113.475076,5.0569,SAFE
113.575019,5.0567,SAFE
113.675100,5.0565,SAFE
113.774983,5.0562,SAFE
113.874956,5.0560,SAFE
113.975090,5.0558,SAFE
114.075017,5.0556,SAFE
114.175020,5.0554,SAFE
114.274980,5.0554,SAFE
114.374983,5.0554,SAFE
114.474982,5.0554,SAFE
114.575007,5.0554,SAFE
114.674966,5.0554,SAFE
114.774988,5.0554,SAFE
114.876705,5.0554,SAFE
114.975167,5.0554,SAFE
115.074776,5.0554,SAFE
115.174887,5.0730,SAFE
115.275105,5.0650,SAFE
115.375021,5.0570,SAFE
115.475027,5.0492,SAFE
115.574991,5.0414,SAFE
115.674987,5.0336,SAFE
115.775047,5.0259,SAFE
115.875020,5.0183,SAFE
115.975052,5.0107,SAFE
116.074936,5.0031,SAFE
116.175056,5.0031,SAFE
116.275135,5.0031,SAFE
116.375144,5.0031,SAFE
116.475018,5.0031,SAFE
116.575008,5.0031,SAFE
116.675019,5.0031,SAFE
116.775100,5.0031,SAFE
116.875055,5.0031,SAFE
116.975145,5.0031,SAFE
117.075148,5.0031,SAFE
117.175034,5.0031,SAFE
117.275012,5.0031,SAFE
117.374970,5.0031,SAFE
117.475107,5.0031,SAFE
117.575030,5.0031,SAFE
117.675021,5.0031,SAFE
117.775245,5.0031,SAFE
117.875027,5.0031,SAFE
117.974906,5.0031,SAFE
118.075079,5.0031,SAFE
118.175067,5.0031,SAFE
118.275031,5.0031,SAFE
118.375019,5.0031,SAFE
118.475124,5.0031,SAFE
118.575026,5.0031,SAFE
118.674865,7.1791,SAFE
118.775019,7.1791,SAFE
118.875039,7.1791,SAFE
118.975010,7.1791,SAFE
119.074909,7.1791,SAFE
119.174973,7.1791,SAFE
119.274974,7.1791,SAFE
119.375078,7.1791,SAFE
119.475009,7.1791,SAFE
119.575013,7.1791,SAFE
119.675013,7.1791,SAFE
119.775283,7.1791,SAFE
119.875587,7.1791,SAFE
119.975001,7.1791,SAFE
120.075032,7.1791,SAFE
