timestamp,ttc_value_s,risk_level
89.293847,49.4960,SAFE
89.393975,49.5905,SAFE
89.493967,49.6851,SAFE
89.593984,49.7796,SAFE
89.694039,49.8742,SAFE
89.794292,49.9688,SAFE
89.894031,50.0634,SAFE
89.994017,50.1580,SAFE
90.093963,50.2527,SAFE
90.194044,50.3474,SAFE
90.293962,50.4421,SAFE
90.394329,50.5368,SAFE
90.494064,50.6316,SAFE
90.593926,50.7263,SAFE
90.693980,50.8211,SAFE
90.795080,50.9160,SAFE
90.894513,51.0108,SAFE
90.994679,51.1057,SAFE
91.095096,51.2005,SAFE
91.194930,51.2954,SAFE
91.295442,51.3904,SAFE
91.394056,51.4853,SAFE
91.494235,51.5803,SAFE
91.594022,51.5803,SAFE
91.694049,51.5803,SAFE
91.793992,51.5803,SAFE
91.893972,51.5803,SAFE
91.993997,51.5803,SAFE
92.094009,51.5803,SAFE
92.194038,51.5803,SAFE
92.293965,51.5803,SAFE
92.394069,51.5803,SAFE
92.494190,51.5803,SAFE
92.593969,51.5803,SAFE
92.694039,51.5803,SAFE
92.794022,51.5803,SAFE
92.894056,51.5803,SAFE
92.993827,8.8282,SAFE
93.094026,8.8397,SAFE
93.193956,8.8548,SAFE
93.293981,8.8734,SAFE
93.394065,8.8951,SAFE
93.494015,8.9200,SAFE
93.594042,8.9477,SAFE
93.694028,8.9781,SAFE
93.794205,9.0111,SAFE
93.894018,9.0465,SAFE
93.993977,9.0842,SAFE
94.094024,9.1240,SAFE
94.194009,9.1660,SAFE
94.293972,9.2098,SAFE
94.394040,9.2556,SAFE
94.493995,9.3031,SAFE
94.593967,9.3523,SAFE
94.693958,9.4031,SAFE
94.793962,9.4554,SAFE
94.894006,9.5092,SAFE
94.993982,9.5644,SAFE
95.093894,9.6209,SAFE
95.194063,9.6787,SAFE
95.294017,9.7377,SAFE
95.394022,9.7978,SAFE
95.494048,9.8591,SAFE
95.594015,9.9215,SAFE
95.694033,9.9848,SAFE
95.794022,10.0492,SAFE
95.894041,10.1145,SAFE
95.994069,10.1807,SAFE
96.093903,10.2478,SAFE
96.193991,10.2478,SAFE
96.293964,10.2478,SAFE
96.394034,10.2478,SAFE
96.494030,10.2478,SAFE
96.594043,10.2478,SAFE
96.693902,10.2478,SAFE
96.794005,10.2478,SAFE
96.894011,10.2478,SAFE
96.993982,10.2478,SAFE
97.093840,10.2478,SAFE
97.193999,10.2478,SAFE
97.294033,10.2478,SAFE
97.393903,20.4852,EMERGENCY
97.493973,20.5832,EMERGENCY
97.594047,20.6812,EMERGENCY
97.694312,20.7792,EMERGENCY
97.794184,0.3178,EMERGENCY
97.894017,0.2860,EMERGENCY
97.994056,0.3483,EMERGENCY
98.094309,0.4304,EMERGENCY
98.194090,0.4304,EMERGENCY
98.294001,0.4304,EMERGENCY
98.394076,0.4304,EMERGENCY
98.493864,0.4304,EMERGENCY
98.594066,0.4304,EMERGENCY
98.694046,0.4304,EMERGENCY
98.794077,0.4304,EMERGENCY
98.893884,0.4304,EMERGENCY
98.994086,0.4304,EMERGENCY
99.093878,0.4304,EMERGENCY
99.194081,0.4304,EMERGENCY
99.294277,0.4304,EMERGENCY
99.394066,0.4304,EMERGENCY
99.493849,0.6657,EMERGENCY
99.594061,0.7629,EMERGENCY
99.694074,0.8606,EMERGENCY
99.794024,0.9589,EMERGENCY
99.893968,0.8351,EMERGENCY
99.994043,0.7064,EMERGENCY
100.093816,0.6967,EMERGENCY
100.194021,0.7322,EMERGENCY
100.293967,0.7898,EMERGENCY
100.394065,0.8598,EMERGENCY
100.494375,0.9375,EMERGENCY
100.594103,1.0202,EMERGENCY
100.693863,1.1064,EMERGENCY
100.794017,1.1952,EMERGENCY
100.893982,1.2858,EMERGENCY
100.994004,1.3779,EMERGENCY
101.094022,1.4712,EMERGENCY
101.194017,1.5653,EMERGENCY
101.294015,1.6602,EMERGENCY
101.394054,1.7404,EMERGENCY
101.493835,1.7973,EMERGENCY
101.594060,1.8604,EMERGENCY
101.693875,1.9284,EMERGENCY
101.794061,2.0005,EMERGENCY
101.893962,2.0759,EMERGENCY
101.994045,2.1541,EMERGENCY
102.094032,2.2345,EMERGENCY
102.194016,2.3170,EMERGENCY
102.293954,2.4011,EMERGENCY
102.394004,2.4866,EMERGENCY
102.493998,2.5735,EMERGENCY
102.594070,2.6614,EMERGENCY
102.694026,2.7503,EMERGENCY
102.794063,2.8401,EMERGENCY
102.894004,2.9306,EMERGENCY
102.994283,3.0218,EMERGENCY
103.094011,3.1137,EMERGENCY
103.194030,3.2060,EMERGENCY
103.293892,3.2989,EMERGENCY
103.394118,3.3922,EMERGENCY
103.493873,3.4859,EMERGENCY
103.594051,3.5800,EMERGENCY
103.693878,3.6744,EMERGENCY
103.794039,3.7692,EMERGENCY
103.893863,3.8642,EMERGENCY
103.994088,3.9595,EMERGENCY
104.093874,4.0550,EMERGENCY
104.194080,4.1507,EMERGENCY
104.294022,4.2467,EMERGENCY
104.394057,4.3429,EMERGENCY
104.493884,4.4392,EMERGENCY
104.594019,4.5357,EMERGENCY
104.693901,4.6324,EMERGENCY
104.794070,4.7292,EMERGENCY
104.894015,4.8261,EMERGENCY
104.993891,4.9232,EMERGENCY
105.094165,5.0204,EMERGENCY
105.194046,5.1177,EMERGENCY
105.293887,5.2151,EMERGENCY
105.394068,5.3126,EMERGENCY
105.494024,5.4102,EMERGENCY
105.594081,5.5079,EMERGENCY
105.693849,5.6056,EMERGENCY
105.794026,5.7035,EMERGENCY
105.893848,5.8014,EMERGENCY
105.993951,5.8994,EMERGENCY
106.094009,5.9975,EMERGENCY
106.194058,6.0956,EMERGENCY
106.294013,6.1938,EMERGENCY
106.394096,6.2921,EMERGENCY
106.494003,6.3904,EMERGENCY
106.594082,6.4887,EMERGENCY
106.694005,6.5871,EMERGENCY
106.794003,6.5871,EMERGENCY
106.894055,6.5871,EMERGENCY
106.994002,6.5871,EMERGENCY
107.094004,6.5871,EMERGENCY
107.194030,6.5871,EMERGENCY
107.294008,6.7841,EMERGENCY
107.394022,6.8827,EMERGENCY
107.493971,6.9813,EMERGENCY
107.594000,7.0799,EMERGENCY
107.694021,7.1786,EMERGENCY
107.794009,7.1179,EMERGENCY
107.894010,7.0225,EMERGENCY
107.993997,6.9425,EMERGENCY
108.094023,6.8761,EMERGENCY
108.194008,6.8219,EMERGENCY
108.294022,6.7785,EMERGENCY
108.394016,6.7448,EMERGENCY
108.494034,6.7199,EMERGENCY
108.593893,6.7030,EMERGENCY
108.694041,6.6933,EMERGENCY
108.794033,6.6901,EMERGENCY
108.893978,6.6929,EMERGENCY
108.993966,6.7012,EMERGENCY
109.093957,6.7146,EMERGENCY
109.194040,6.7326,EMERGENCY
109.294016,6.7548,EMERGENCY
109.394169,6.7548,EMERGENCY
109.494028,6.7548,EMERGENCY
109.594067,6.7548,EMERGENCY
109.694031,6.7548,EMERGENCY
109.794031,6.7548,EMERGENCY
109.894016,6.7548,EMERGENCY
109.994019,6.7548,EMERGENCY
110.094037,6.7548,EMERGENCY
110.194009,6.7548,EMERGENCY
110.293949,6.7548,EMERGENCY
110.394013,6.7548,EMERGENCY
110.494018,6.7548,EMERGENCY
110.595225,8.9598,SAFE
110.694020,9.0589,SAFE
110.793813,9.1581,SAFE
110.893967,9.2573,SAFE
110.993823,9.3566,SAFE
111.093980,9.4558,SAFE
111.193833,9.5551,SAFE
111.294105,9.6543,SAFE
111.393805,9.7536,SAFE
111.494649,8.3657,SAFE
111.594485,7.3160,SAFE
111.694884,6.5622,SAFE
111.794535,6.0029,SAFE
111.894199,5.5786,SAFE
111.994781,5.2515,SAFE
112.094028,4.9970,WARNING
112.194211,4.7980,WARNING
112.293956,4.6424,WARNING
112.394060,4.5215,WARNING
112.494039,4.4285,WARNING
112.593981,4.3585,WARNING
112.694040,4.3077,WARNING
112.794337,4.2729,WARNING
112.894036,4.2518,WARNING
112.994301,4.2423,WARNING
113.094296,4.2429,WARNING
113.194081,4.2522,WARNING
113.294268,4.2691,WARNING
113.393865,4.2928,WARNING
113.493972,4.3224,WARNING
113.594132,4.3572,WARNING
113.694065,4.3967,WARNING
113.794057,4.4404,WARNING
113.894066,4.4879,WARNING
113.994029,4.5389,WARNING
114.094063,4.5929,WARNING
114.194024,4.6497,WARNING
114.294202,4.7091,WARNING
114.393957,4.7708,WARNING
114.493954,4.8346,WARNING
114.594029,4.9004,WARNING
114.694003,4.9680,WARNING
114.793882,5.0373,SAFE
114.894052,5.1082,SAFE
114.993848,5.1805,SAFE
115.093980,5.2540,SAFE
115.193842,5.3289,SAFE
115.293977,5.4049,SAFE
115.393915,5.4819,SAFE
115.494032,5.5600,SAFE
115.593972,5.6390,SAFE
115.694026,5.7188,SAFE
115.793833,5.7995,SAFE
115.894040,5.8810,SAFE
115.993953,5.9632,SAFE
116.094003,6.0461,SAFE
116.194000,6.1297,SAFE
116.293950,6.2138,SAFE
116.393954,6.2985,SAFE
116.494065,6.3838,SAFE
116.594000,6.4696,SAFE
116.694021,6.5559,SAFE
116.795117,6.6427,SAFE
116.894020,6.7299,SAFE
116.994006,6.8175,SAFE
117.094020,6.9055,SAFE
117.193837,6.9939,SAFE
117.294066,7.0827,SAFE
117.393845,7.1718,SAFE
117.494016,7.1718,SAFE
117.593995,7.1718,SAFE
117.694032,7.1718,SAFE
117.793875,7.1718,SAFE
117.894023,7.1718,SAFE
117.994006,7.1718,SAFE
118.094065,7.1718,SAFE
118.193865,7.1718,SAFE
118.294009,7.1718,SAFE
118.394349,7.1718,SAFE
118.494056,7.1718,SAFE
118.593879,7.1718,SAFE
118.694058,7.1718,SAFE
118.793883,7.1718,SAFE
118.893997,7.1718,SAFE
118.998012,6.6944,EMERGENCY
119.094027,6.7084,EMERGENCY
119.193990,6.7270,EMERGENCY
119.294041,6.7498,EMERGENCY
119.393920,6.7765,EMERGENCY
119.493974,6.8069,EMERGENCY
119.593875,6.8406,EMERGENCY
119.694095,6.8774,EMERGENCY
119.793883,6.9171,EMERGENCY
119.894045,6.9595,EMERGENCY
119.993860,7.0045,EMERGENCY
120.093969,7.0518,EMERGENCY
